zpid,streetName,city,state,zipcode,latitude,longitude,price,bathrooms,bedrooms,livingArea,homeType,homeStatus,daysOnZillow,zestimate,rentZestimate,isPreforeclosureAuction,isZillowOwned,currency,country,taxAssessedValue,lotAreaValue,lotAreaUnit,is_newHome,newConstructionType,datePriceChanged,priceReduction,priceChange,is_openHouse,openHouse,open_house_showing,imgSrc,homeDetailUrl,price_to_rent_ratio
2072348967,1108 E Elgin Ave S,Salt Lake City,UT,84106,40.705242,-111.85947,849000,2,3,2598,SINGLE_FAMILY,FOR_SALE,-1,,1699,FALSE,FALSE,USD,USA,,10018.8,sqft,,,,,,,,,https://photos.zillowstatic.com/fp/8c410eb3577e3d99b23c36519e4987eb-p_e.jpg,https://www.zillow.com/homedetails/1108-E-Elgin-Ave-S-Salt-Lake-City-UT-84106/2072348967_zpid/,
72632530,6261 W Terrace Ridge Dr,West Valley City,UT,84128,40.675503,-112.0405,799999,5,5,5131,SINGLE_FAMILY,FOR_SALE,-1,797800,2529,FALSE,FALSE,USD,USA,667700,10018.8,sqft,,,,,,,,,https://photos.zillowstatic.com/fp/b3209dcacb8f1690d2c7fd62abe25577-p_e.jpg,https://www.zillow.com/homedetails/6261-W-Terrace-Ridge-Dr-West-Valley-City-UT-84128/72632530_zpid/,315.4606564
12815101,4329 S Mignon Dr,West Valley City,UT,84120,40.676613,-111.99914,510000,2,4,2072,SINGLE_FAMILY,FOR_SALE,-1,521200,1912,FALSE,FALSE,USD,USA,380400,8712,sqft,,,,,,,,,https://photos.zillowstatic.com/fp/ea4ff920f6c74561968d021b84c1f933-p_e.jpg,https://www.zillow.com/homedetails/4329-S-Mignon-Dr-West-Valley-City-UT-84120/12815101_zpid/,272.5941423
12741992,2525 S Lester St,West Valley City,UT,84119,40.715977,-111.93539,379888,1,3,925,SINGLE_FAMILY,FOR_SALE,-1,387700,1627,FALSE,FALSE,USD,USA,299100,10018.8,sqft,,,,,,TRUE,Fri. 4-6pm,"[{'open_house_start': 1714172400000, 'open_house_end': 1714179600000}]",https://photos.zillowstatic.com/fp/67b3a1488dbfe0360d5e594ab9d7b87b-p_e.jpg,https://www.zillow.com/homedetails/2525-S-Lester-St-West-Valley-City-UT-84119/12741992_zpid/,238.2913337
12738716,728 S 900 W,Salt Lake City,UT,84104,40.753315,-111.91732,595000,2,3,2039,SINGLE_FAMILY,FOR_SALE,-1,613200,1814,FALSE,FALSE,USD,USA,345300,6969.6,sqft,,,,,,,,,https://photos.zillowstatic.com/fp/f7a98e01be2672229fe80c3476679d8f-p_e.jpg,https://www.zillow.com/homedetails/728-S-900-W-Salt-Lake-City-UT-84104/12738716_zpid/,338.0374862
12746447,3170 S 4440 W,West Valley City,UT,84120,40.702606,-111.997475,525000,3,5,2364,SINGLE_FAMILY,FOR_SALE,-1,536200,2282,FALSE,FALSE,USD,USA,368200,9147.6,sqft,,,,,,,,,https://photos.zillowstatic.com/fp/0585f5cea3d85fc7dcf4738d8b336125-p_e.jpg,https://www.zillow.com/homedetails/3170-S-4440-W-West-Valley-City-UT-84120/12746447_zpid/,234.9693252
12720312,380 N K St,Salt Lake City,UT,84103,40.778088,-111.86829,550000,1,1,2157,SINGLE_FAMILY,FOR_SALE,-1,565100,2139,FALSE,FALSE,USD,USA,502800,4356,sqft,,,,,,TRUE,Sat. 11am-2pm,"[{'open_house_start': 1714240800000, 'open_house_end': 1714251600000}]",https://photos.zillowstatic.com/fp/7ec64c940de5a73430a97bc55608c044-p_e.jpg,https://www.zillow.com/homedetails/380-N-K-St-Salt-Lake-City-UT-84103/12720312_zpid/,264.1888733
12759236,1113 S 700 E,Salt Lake City,UT,84105,40.744644,-111.87064,725000,2,3,2390,SINGLE_FAMILY,FOR_SALE,-1,,2914,FALSE,FALSE,USD,USA,568200,5227.2,sqft,,,,,,TRUE,Sat. 11am-2pm,"[{'open_house_start': 1714240800000, 'open_house_end': 1714251600000}]",https://photos.zillowstatic.com/fp/fd369d87c66b82ef61c104ab29d6baa1-p_e.jpg,https://www.zillow.com/homedetails/1113-S-700-E-Salt-Lake-City-UT-84105/12759236_zpid/,
12713019,887 N 1500 W,Salt Lake City,UT,84116,40.78884,-111.93377,464000,1,3,1582,SINGLE_FAMILY,FOR_SALE,-1,484900,1849,FALSE,FALSE,USD,USA,353100,7840.8,sqft,,,,,,,,,https://photos.zillowstatic.com/fp/c26bfd567428d732b9a722e463abde0c-p_e.jpg,https://www.zillow.com/homedetails/887-N-1500-W-Salt-Lake-City-UT-84116/12713019_zpid/,262.2498648
12768252,1800 E Blaine Ave,Salt Lake City,UT,84108,40.732082,-111.83937,684900,2,4,1772,SINGLE_FAMILY,FOR_SALE,-1,701300,3165,FALSE,FALSE,USD,USA,600400,6534,sqft,,,,,,TRUE,Sat. 12-2pm,"[{'open_house_start': 1714244400000, 'open_house_end': 1714251600000}]",https://photos.zillowstatic.com/fp/bc5a610dd308de5a0f8a4a8f95d3dfcf-p_e.jpg,https://www.zillow.com/homedetails/1800-E-Blaine-Ave-Salt-Lake-City-UT-84108/12768252_zpid/,221.5797788
12733688,5664 W 3980 S,West Valley City,UT,84128,40.68527,-112.0263,509900,2,4,1824,MULTI_FAMILY,FOR_SALE,-1,520300,2301,FALSE,FALSE,USD,USA,369400,10018.8,sqft,,,,,,,,,https://photos.zillowstatic.com/fp/3a0d974b42a654c17e1b7ee53405be9e-p_e.jpg,https://www.zillow.com/homedetails/5664-W-3980-S-West-Valley-UT-84128/12733688_zpid/,226.1190787
12815380,4273 S Deno Dr,West Valley City,UT,84120,40.677895,-111.99179,509000,2,5,2374,SINGLE_FAMILY,FOR_SALE,-1,519800,2496,FALSE,FALSE,USD,USA,459000,10018.8,sqft,,,,,,,,,https://photos.zillowstatic.com/fp/21732ce771b8dd38f2086f176016ce7e-p_e.jpg,https://www.zillow.com/homedetails/4273-S-Deno-Dr-West-Valley-City-UT-84120/12815380_zpid/,208.2532051
12746916,3623 S Richfield Ct,West Valley City,UT,84120,40.693455,-112.003265,420000,3,4,2288,SINGLE_FAMILY,FOR_SALE,-1,431000,2496,FALSE,FALSE,USD,USA,348700,0.28,acres,,,,,,,,,https://photos.zillowstatic.com/fp/f820bd068fc4b804e615fca4954cb634-p_e.jpg,https://www.zillow.com/homedetails/3623-S-Richfield-Ct-West-Valley-City-UT-84120/12746916_zpid/,172.6762821
2061538438,3055 S Sunrise Pointe Ct,West Valley City,UT,84119,40.70453,-111.96897,400000,2,,2240,SINGLE_FAMILY,FOR_SALE,-1,405200,1719,FALSE,FALSE,USD,USA,,0.39,acres,,,1.66E+12,,244000,,,,https://photos.zillowstatic.com/fp/7384687d869b24c3a7ac96ef229096dc-p_e.jpg,https://www.zillow.com/homedetails/3055-S-Sunrise-Pointe-Ct-West-Valley-City-UT-84119/2061538438_zpid/,235.718441
12724002,3342 S Shalise Cir,West Valley City,UT,84120,40.699417,-112.0102,505000,3,4,2208,SINGLE_FAMILY,FOR_SALE,-1,516200,2385,FALSE,FALSE,USD,USA,433000,0.25,acres,,,,,,TRUE,Sat. 10am-12pm,"[{'open_house_start': 1714237200000, 'open_house_end': 1714244400000}]",https://photos.zillowstatic.com/fp/c4417461feb02b42883c9c7a15c7510c-p_e.jpg,https://www.zillow.com/homedetails/3342-S-Shalise-Cir-West-Valley-City-UT-84120/12724002_zpid/,216.4360587
12749650,3626 W Larry Cir,West Valley City,UT,84120,40.68321,-111.977684,545000,2,5,2412,SINGLE_FAMILY,FOR_SALE,-1,556200,2562,FALSE,FALSE,USD,USA,401100,9583.2,sqft,,,,,,TRUE,Sat. 12-3pm,"[{'open_house_start': 1714244400000, 'open_house_end': 1714255200000}]",https://photos.zillowstatic.com/fp/30e38b851249a71dc68ec174bb2c9e6c-p_e.jpg,https://www.zillow.com/homedetails/3626-W-Larry-Cir-West-Valley-City-UT-84120/12749650_zpid/,217.0960187
12815032,4368 S 4625 W,West Valley City,UT,84120,40.67563,-112.001724,450000,2,3,2670,SINGLE_FAMILY,FOR_SALE,-1,460900,2162,FALSE,FALSE,USD,USA,391100,8712,sqft,,,,,,TRUE,Sat. 11am-1pm,"[{'open_house_start': 1714240800000, 'open_house_end': 1714248000000}]",https://photos.zillowstatic.com/fp/d3ea1b52c993d5f67cb0e79962e940de-p_e.jpg,https://www.zillow.com/homedetails/4368-S-4625-W-West-Valley-City-UT-84120/12815032_zpid/,213.1822387
12777894,2521 S Kenwood St,Salt Lake City,UT,84106,40.716675,-111.8407,699000,2,3,2044,SINGLE_FAMILY,FOR_SALE,-1,716600,2694,FALSE,FALSE,USD,USA,563700,5227.2,sqft,,,,,,,,,https://photos.zillowstatic.com/fp/93198959b7a3f53f83630976af90c119-p_e.jpg,https://www.zillow.com/homedetails/2521-S-Kenwood-St-Salt-Lake-City-UT-84106/12777894_zpid/,265.9985152
11920955,1893 N 50 W,Orem,UT,84057,40.3316,-111.69789,599000,3,5,2723,SINGLE_FAMILY,FOR_SALE,-1,621300,2622,FALSE,FALSE,USD,USA,316300,9583.2,sqft,,,,,,TRUE,Sat. 11am-2pm,"[{'open_house_start': 1714240800000, 'open_house_end': 1714251600000}]",https://photos.zillowstatic.com/fp/0115810dfe6c50c3195471132d408ad2-p_e.jpg,https://www.zillow.com/homedetails/1893-N-50-W-Orem-UT-84057/11920955_zpid/,236.9565217
12748542,4060 S 4150 W,West Valley City,UT,84120,40.682953,-111.99118,529900,3,4,2208,SINGLE_FAMILY,FOR_SALE,-1,541500,2415,FALSE,FALSE,USD,USA,428000,7840.8,sqft,,,,,,TRUE,Sat. 11am-1pm,"[{'open_house_start': 1714240800000, 'open_house_end': 1714248000000}]",https://photos.zillowstatic.com/fp/b2431c1b56d0de8ba65bbb22a195684a-p_e.jpg,https://www.zillow.com/homedetails/4060-S-4150-W-West-Valley-City-UT-84120/12748542_zpid/,224.2236025
348420477,162 S Ridgecrest Dr,Orem,UT,84058,40.294598,-111.71804,474900,2,5,2072,SINGLE_FAMILY,FOR_SALE,-1,,,FALSE,FALSE,USD,USA,,7840.8,sqft,,,,,,,,,https://photos.zillowstatic.com/fp/401320997f1a627df63e425ca3fc3ebf-p_e.jpg,https://www.zillow.com/homedetails/162-S-Ridgecrest-Dr-Orem-UT-84058/348420477_zpid/,
12751090,4077 S Dublin Cir,West Valley City,UT,84119,40.68262,-111.95692,400000,3,4,2036,MULTI_FAMILY,FOR_SALE,-1,407400,2495,FALSE,FALSE,USD,USA,321800,5662.8,sqft,,,,,,,,,https://photos.zillowstatic.com/fp/3c055ced45c0cb91be2bc342c79047c3-p_e.jpg,https://www.zillow.com/homedetails/4077-S-Dublin-Cir-West-Valley-City-UT-84119/12751090_zpid/,163.2865731
63341247,3909 S Othello Way,West Valley City,UT,84128,40.68659,-112.05118,540000,5,7,1208,SINGLE_FAMILY,FOR_SALE,-1,546900,2498,FALSE,FALSE,USD,USA,423700,6534,sqft,,,,,,TRUE,Thu. 8am-7:30pm,"[{'open_house_start': 1714057200000, 'open_house_end': 1714098600000}, {'open_house_start': 1714143600000, 'open_house_end': 1714185000000}, {'open_house_start': 1714230000000, 'open_house_end': 1714271400000}, {'open_house_start': 1714316400000, 'open_house_end': 1714357800000}, {'open_house_start': 1714402800000, 'open_house_end': 1714444200000}, {'open_house_start': 1714489200000, 'open_house_end': 1714530600000}, {'open_house_start': 1714575600000, 'open_house_end': 1714617000000}, {'open_house_start': 1714662000000, 'open_house_end': 1714703400000}, {'open_house_start': 1714748400000, 'open_house_end': 1714789800000}, {'open_house_start': 1714834800000, 'open_house_end': 1714876200000}]",https://photos.zillowstatic.com/fp/d6cf7d462c904f40ccd0b8d933ffbd3b-p_e.jpg,https://www.zillow.com/homedetails/3909-S-Othello-Way-West-Valley-City-UT-84128/63341247_zpid/,218.9351481
12799044,4889 W Westpoint Dr,West Valley City,UT,84120,40.670654,-112.00779,469900,2,4,1707,SINGLE_FAMILY,FOR_SALE,-1,480100,1800,FALSE,FALSE,USD,USA,341800,7405.2,sqft,,,,,,,,,https://photos.zillowstatic.com/fp/f24c56aae7ec253618b1e7b52ae7bd30-p_e.jpg,https://www.zillow.com/homedetails/4889-W-Westpoint-Dr-West-Valley-City-UT-84120/12799044_zpid/,266.7222222
12721439,67 N P St,Salt Lake City,UT,84103,40.77109,-111.861305,650000,2,3,2574,SINGLE_FAMILY,FOR_SALE,-1,674500,2982,FALSE,FALSE,USD,USA,650100,3049.2,sqft,,,,,,TRUE,Sat. 2-4pm,"[{'open_house_start': 1714251600000, 'open_house_end': 1714258800000}]",https://photos.zillowstatic.com/fp/984007501e06d08128dbf4ad8e513ec5-p_e.jpg,https://www.zillow.com/homedetails/67-N-P-St-Salt-Lake-City-UT-84103/12721439_zpid/,226.1904762
12757549,318 E Harvard Ave,Salt Lake City,UT,84111,40.744682,-111.88185,475000,2,3,1340,SINGLE_FAMILY,FOR_SALE,-1,,2633,FALSE,FALSE,USD,USA,435000,4791.6,sqft,,,,,,,,,https://photos.zillowstatic.com/fp/6ac5d8e1f70d3a7f51153fb4685f42f1-p_e.jpg,https://www.zillow.com/homedetails/318-E-Harvard-Ave-Salt-Lake-City-UT-84111/12757549_zpid/,
251206440,68 E Columbus Ct,Salt Lake City,UT,84103,40.78441,-111.88769,2000000,4,5,4070,SINGLE_FAMILY,FOR_SALE,-1,2017800,6137,FALSE,FALSE,USD,USA,1297900,0.69,acres,,,,,,,,,https://photos.zillowstatic.com/fp/96a5a42c5d1fce1d9feea884c27a1854-p_e.jpg,https://www.zillow.com/homedetails/68-E-Columbus-Ct-Salt-Lake-City-UT-84103/251206440_zpid/,328.7925697
72121480,342 S 900 E,Salt Lake City,UT,84102,40.761692,-111.86585,729000,2,2,1003,SINGLE_FAMILY,FOR_SALE,-1,740200,1927,FALSE,FALSE,USD,USA,611100,4791.6,sqft,,,,,,TRUE,Sat. 11am-2pm,"[{'open_house_start': 1714240800000, 'open_house_end': 1714251600000}]",https://photos.zillowstatic.com/fp/8d77b58fd473e766ab69c7d224e78529-p_e.jpg,https://www.zillow.com/homedetails/342-S-900-E-Salt-Lake-City-UT-84102/72121480_zpid/,384.1203944
50216168,575 S 1000 E APT C,Salt Lake City,UT,84102,40.756638,-111.8621,300000,1,2,864,CONDO,FOR_SALE,-1,301800,1538,FALSE,FALSE,USD,USA,228400,435.6,sqft,,,,,,,,,https://photos.zillowstatic.com/fp/7161ba2a1305ac1d40f8d3c9b084b3e2-p_e.jpg,https://www.zillow.com/homedetails/575-S-1000-E-APT-C-Salt-Lake-City-UT-84102/50216168_zpid/,196.2288687
11915650,1466 E 970 N,Orem,UT,84097,40.314793,-111.66097,1190000,6,7,7094,SINGLE_FAMILY,FOR_SALE,-1,1186100,5215,FALSE,FALSE,USD,USA,834400,0.34,acres,,,,,,,,,https://photos.zillowstatic.com/fp/0253ecbb2cbe4fd4a88188a02203cbec-p_e.jpg,https://www.zillow.com/homedetails/1466-E-970-N-Orem-UT-84097/11915650_zpid/,227.4400767
348510955,131 E 1st Ave N 705,Salt Lake City,UT,84103,40.770893,-111.88611,1199000,3,3,2080,CONDO,FOR_SALE,-1,,,FALSE,FALSE,USD,USA,,1306.8,sqft,,,,,,,,,https://photos.zillowstatic.com/fp/fc16e8a657e4896a03af2c695ba3f249-p_e.jpg,https://www.zillow.com/homedetails/131-E-1st-Ave-N-705-Salt-Lake-City-UT-84103/348510955_zpid/,
12711910,1770 W Trafalga Way APT D,Salt Lake City,UT,84116,40.79708,-111.94119,280000,2,2,1533,TOWNHOUSE,FOR_SALE,-1,287100,1733,FALSE,FALSE,USD,USA,236700,435.6,sqft,,,,,,TRUE,Sat. 10am-1pm,"[{'open_house_start': 1714237200000, 'open_house_end': 1714248000000}]",https://photos.zillowstatic.com/fp/2e7f8556cc952e714f8e01ba344d4602-p_e.jpg,https://www.zillow.com/homedetails/1770-W-Trafalga-Way-APT-D-Salt-Lake-City-UT-84116/12711910_zpid/,165.6664743
2091532370,1495 S 200 E,Salt Lake City,UT,84115,40.737137,-111.884964,2200000,9,18,6553,MULTI_FAMILY,FOR_SALE,-1,763700,1295,FALSE,FALSE,USD,USA,,9583.2,sqft,,,,,,,,,https://photos.zillowstatic.com/fp/5c4e0b3c9b2dfba2e41ea64e74157db1-p_e.jpg,https://www.zillow.com/homedetails/1495-S-200-E-Salt-Lake-City-UT-84115/2091532370_zpid/,589.7297297
11899110,571 N 650 E,Orem,UT,84097,40.307697,-111.680435,529000,2,4,2484,SINGLE_FAMILY,FOR_SALE,-1,536400,1781,FALSE,FALSE,USD,USA,313300,0.27,acres,,,,,,,,,https://photos.zillowstatic.com/fp/fab6862e51e8d8fb7d8d4cd95c54fbff-p_e.jpg,https://www.zillow.com/homedetails/571-N-650-E-Orem-UT-84097/11899110_zpid/,301.1791129
2072009583,620 E 1700 S UNIT 7,Salt Lake City,UT,84105,40.73288,-111.873375,850000,4,4,2491,TOWNHOUSE,FOR_SALE,-1,,1350,FALSE,FALSE,USD,USA,,435.6,sqft,,,,,,TRUE,Sat. 11am-2pm,"[{'open_house_start': 1714240800000, 'open_house_end': 1714251600000}]",https://photos.zillowstatic.com/fp/1d305b5b69374754b22f67fd3867f045-p_e.jpg,https://www.zillow.com/homedetails/620-E-1700-S-UNIT-7-Salt-Lake-City-UT-84105/2072009583_zpid/,
12760196,1233 E 1300 S,Salt Lake City,UT,84105,40.741978,-111.85565,700000,2,3,2026,SINGLE_FAMILY,FOR_SALE,-1,705100,2888,FALSE,FALSE,USD,USA,533800,8712,sqft,,,,,,,,,https://photos.zillowstatic.com/fp/08157dcfa60ccf3434d151396da6043f-p_e.jpg,https://www.zillow.com/homedetails/1233-E-1300-S-Salt-Lake-City-UT-84105/12760196_zpid/,244.1481994
12758492,947 S 700 E,Salt Lake City,UT,84105,40.748585,-111.87064,660000,3,3,1974,SINGLE_FAMILY,FOR_SALE,-1,640300,2979,FALSE,FALSE,USD,USA,515300,8712,sqft,,,1.71E+12,"$12,500 (Apr 17)",-12500,,,,https://photos.zillowstatic.com/fp/c963e8c5a90dc6e5f475cb84771073b5-p_e.jpg,https://www.zillow.com/homedetails/947-S-700-E-Salt-Lake-City-UT-84105/12758492_zpid/,214.9378986
12778502,2263 S 2200 E,Salt Lake City,UT,84109,40.721687,-111.82833,1650000,4,4,4480,SINGLE_FAMILY,FOR_SALE,-1,1607600,5848,FALSE,FALSE,USD,USA,1161900,0.25,acres,,,1.71E+12,"$145,000 (Apr 8)",-145000,,,,https://photos.zillowstatic.com/fp/6127e30b671da5e44482d9f550959373-p_e.jpg,https://www.zillow.com/homedetails/2263-S-2200-E-Salt-Lake-City-UT-84109/12778502_zpid/,274.8974008
2072771255,2522 S Beverly St E,Salt Lake City,UT,84106,40.7167,-111.85173,985000,3,4,2394,SINGLE_FAMILY,FOR_SALE,-1,1003900,1774,FALSE,FALSE,USD,USA,,6098.4,sqft,,,,,,,,,https://photos.zillowstatic.com/fp/d59fbdf173267d518d1441175e9f0b0d-p_e.jpg,https://www.zillow.com/homedetails/2522-S-Beverly-St-E-Salt-Lake-City-UT-84106/2072771255_zpid/,565.8962796
12758444,719 E 900 S,Salt Lake City,UT,84105,40.750076,-111.870255,635000,2,3,1440,SINGLE_FAMILY,FOR_SALE,-1,648100,2498,FALSE,FALSE,USD,USA,543200,1742.4,sqft,,,,,,TRUE,Sat. 11am-2pm,"[{'open_house_start': 1714240800000, 'open_house_end': 1714251600000}]",https://photos.zillowstatic.com/fp/3914e8b0b3c0109034929fb693b551ea-p_e.jpg,https://www.zillow.com/homedetails/719-E-900-S-Salt-Lake-City-UT-84105/12758444_zpid/,259.447558
2071363099,1394 S Utah St W,Salt Lake City,UT,84104,40.73893,-111.93699,539000,4,5,2486,SINGLE_FAMILY,FOR_SALE,-1,544400,1374,FALSE,FALSE,USD,USA,,8276.4,sqft,,,,,,,,,https://photos.zillowstatic.com/fp/c2be0f992391751a2513d5050a9905fc-p_e.jpg,https://www.zillow.com/homedetails/1394-S-Utah-St-W-Salt-Lake-City-UT-84104/2071363099_zpid/,396.2154294
12731345,6481 W 3500 S,West Valley City,UT,84128,40.69629,-112.04585,450000,2,3,1976,SINGLE_FAMILY,FOR_SALE,-1,456600,2025,FALSE,FALSE,USD,USA,350100,8276.4,sqft,,,,,,,,,https://photos.zillowstatic.com/fp/e3ad7fea38b2831ab3c04f1f41cb4412-p_e.jpg,https://www.zillow.com/homedetails/6481-W-3500-S-West-Valley-City-UT-84128/12731345_zpid/,225.4814815
2061252258,86 B St APT 30,Salt Lake City,UT,84103,40.771397,-111.88164,290000,1,1,500,CONDO,FOR_SALE,-1,291200,1261,FALSE,FALSE,USD,USA,,435.6,sqft,,,1.71E+12,,21000,,,,https://photos.zillowstatic.com/fp/3cea0793892ab8292025277069b3a529-p_e.jpg,https://www.zillow.com/homedetails/86-B-St-APT-30-Salt-Lake-City-UT-84103/2061252258_zpid/,230.9278351
12722263,1389 E Military Way,Salt Lake City,UT,84103,40.77239,-111.84788,3500000,6,4,5617,SINGLE_FAMILY,FOR_SALE,-1,3395100,12216,FALSE,FALSE,USD,USA,2789700,0.25,acres,,,,,,,,,https://photos.zillowstatic.com/fp/5edb95fbb23f661cbfbb654949808ea5-p_e.jpg,https://www.zillow.com/homedetails/1389-E-Military-Way-Salt-Lake-City-UT-84103/12722263_zpid/,277.9223969
12776949,2311 S 1700 E,Salt Lake City,UT,84106,40.7207,-111.84154,1150000,4,5,3265,SINGLE_FAMILY,FOR_SALE,-1,1145000,4528,FALSE,FALSE,USD,USA,699900,0.27,acres,,,1.71E+12,"$75,000 (Apr 12)",-75000,,,,https://photos.zillowstatic.com/fp/d4de20efbfd2e3c6e201b1758007bffe-p_e.jpg,https://www.zillow.com/homedetails/2311-S-1700-E-Salt-Lake-City-UT-84106/12776949_zpid/,252.8710247
348242605,4506 S Parkbury Way W,Salt Lake City,UT,84129,40.672405,-111.96018,480000,3,4,2304,TOWNHOUSE,FOR_SALE,-1,,,FALSE,FALSE,USD,USA,,1306.8,sqft,,,,,,TRUE,Sat. 10am-2pm,"[{'open_house_start': 1714237200000, 'open_house_end': 1714251600000}]",https://photos.zillowstatic.com/fp/436bccc1fad6b002716af1e133dab64b-p_e.jpg,https://www.zillow.com/homedetails/4506-S-Parkbury-Way-W-Salt-Lake-City-UT-84129/348242605_zpid/,
348430763,376 E 300 S,Salt Lake City,UT,84111,40.762623,-111.879974,2007000,9,9,5757,MULTI_FAMILY,FOR_SALE,-1,,,FALSE,FALSE,USD,USA,,4356,sqft,,,,,,,,,https://photos.zillowstatic.com/fp/0f7613fb1aab79f9462c2fcccb47caff-p_e.jpg,https://www.zillow.com/homedetails/376-E-300-S-Salt-Lake-City-UT-84111/348430763_zpid/,
82239068,2405 S Red Bur Ct,West Valley City,UT,84119,40.718822,-111.93753,364777,3,3,1125,TOWNHOUSE,FOR_SALE,-1,361900,1949,FALSE,FALSE,USD,USA,307900,1742.4,sqft,,,,,,,,,https://photos.zillowstatic.com/fp/e3532044665bb6830dfe5ddc6aee310f-p_e.jpg,https://www.zillow.com/homedetails/2405-S-Red-Bur-Ct-West-Valley-City-UT-84119/82239068_zpid/,185.6849666
35980040,6307 S Cherry Valley Pl,West Valley City,UT,84118,40.636593,-112.04105,610000,3,5,2806,SINGLE_FAMILY,FOR_SALE,-1,626600,2412,FALSE,FALSE,USD,USA,451000,8276.4,sqft,,,1.71E+12,,100,,,,https://photos.zillowstatic.com/fp/3b3800f08947228667cef260cc2ee339-p_e.jpg,https://www.zillow.com/homedetails/6307-S-Cherry-Valley-Pl-West-Valley-City-UT-84118/35980040_zpid/,259.7844113
12756455,779 S 400 E,Salt Lake City,UT,84111,40.752197,-111.879265,650000,2,4,2314,MULTI_FAMILY,FOR_SALE,-1,637800,1862,FALSE,FALSE,USD,USA,563500,3049.2,sqft,,,,,,,,,https://photos.zillowstatic.com/fp/b73a9763dced5022cd7e66d35ea1f7b3-p_e.jpg,https://www.zillow.com/homedetails/779-S-400-E-Salt-Lake-City-UT-84111/12756455_zpid/,342.5349087
67701248,6852 W Bamburgh Way,West Valley City,UT,84128,40.69797,-112.05469,350000,3,2,1256,TOWNHOUSE,FOR_SALE,-1,347100,1759,FALSE,FALSE,USD,USA,344100,435.6,sqft,,,1.71E+12,"$5,000 (Apr 22)",-5000,TRUE,Sat. 11am-1pm,"[{'open_house_start': 1714240800000, 'open_house_end': 1714248000000}]",https://photos.zillowstatic.com/fp/8d6dc679cd6ba866f5b0de7921c76326-p_e.jpg,https://www.zillow.com/homedetails/6852-W-Bamburgh-Way-West-Valley-City-UT-84128/67701248_zpid/,197.3280273
71671329,848 E Downington Ave,Salt Lake City,UT,84105,40.730415,-111.867,675000,1,3,2172,SINGLE_FAMILY,FOR_SALE,-1,683800,2287,FALSE,FALSE,USD,USA,561600,5662.8,sqft,,,,,,,,,https://photos.zillowstatic.com/fp/48774fa47b9181acc1923dd00c089cdc-p_e.jpg,https://www.zillow.com/homedetails/848-E-Downington-Ave-Salt-Lake-City-UT-84105/71671329_zpid/,298.9943157
2076611021,1180 S Foothill Dr E 722,Salt Lake City,UT,84108,40.742966,-111.82911,425000,2,2,891,CONDO,FOR_SALE,-1,,2100,FALSE,FALSE,USD,USA,,435.6,sqft,,,,,,,,,https://photos.zillowstatic.com/fp/1c0e192d7a1ace40bd94402a15a5abe0-p_e.jpg,https://www.zillow.com/homedetails/1180-S-Foothill-Dr-E-722-Salt-Lake-City-UT-84108/2076611021_zpid/,
120933771,2217 S Belaire Dr,Salt Lake City,UT,84109,40.723003,-111.807755,995900,3,5,2702,MULTI_FAMILY,FOR_SALE,-1,,4395,FALSE,FALSE,USD,USA,797200,6534,sqft,,,,,,,,,https://photos.zillowstatic.com/fp/a695ff571c9ec6a02e9d0f8d76b2347e-p_e.jpg,https://www.zillow.com/homedetails/2217-S-Belaire-Dr-Salt-Lake-City-UT-84109/120933771_zpid/,
341771882,308 W Azure Sky Ln 12,Salt Lake City,UT,84103,40.786087,-111.86956,514900,2,2,1139,TOWNHOUSE,FOR_SALE,-1,511200,2129,FALSE,FALSE,USD,USA,,435.6,sqft,,,1.71E+12,"$6,930 (Mar 22)",-6930,,,,https://photos.zillowstatic.com/fp/798f16f9ed18ee80ebb940eed09da405-p_e.jpg,https://www.zillow.com/homedetails/308-W-Azure-Sky-Ln-12-Salt-Lake-City-UT-84103/341771882_zpid/,240.112729
12724568,3258 S 6320 W,West Valley City,UT,84128,40.700916,-112.04232,579900,3,6,2750,SINGLE_FAMILY,FOR_SALE,-1,592700,2610,FALSE,FALSE,USD,USA,486200,8276.4,sqft,,,1.71E+12,,59900,TRUE,Sun. 12-2pm,"[{'open_house_start': 1714330800000, 'open_house_end': 1714338000000}]",https://photos.zillowstatic.com/fp/bf522a26ca10f7e8029ce05bcffb7c73-p_e.jpg,https://www.zillow.com/homedetails/3258-S-6320-W-West-Valley-City-UT-84128/12724568_zpid/,227.0881226
12736826,627 S 900 W,Salt Lake City,UT,84104,40.755466,-111.91636,354900,1,3,832,SINGLE_FAMILY,FOR_SALE,-1,353600,1834,FALSE,FALSE,USD,USA,278800,4356,sqft,,,1.71E+12,"$5,000 (Apr 18)",-5000,,,,https://photos.zillowstatic.com/fp/fb390138ca5b2c4d732dd43269f3be06-p_e.jpg,https://www.zillow.com/homedetails/627-S-900-W-Salt-Lake-City-UT-84104/12736826_zpid/,192.8026172
12771321,1372 S 300 E,Salt Lake City,UT,84115,40.739933,-111.88293,564900,2,3,1643,SINGLE_FAMILY,FOR_SALE,-1,,2535,FALSE,FALSE,USD,USA,245100,0.25,acres,,,1.71E+12,"$5,000 (Apr 22)",-5000,,,,https://photos.zillowstatic.com/fp/b1001ffbd1a7e93f14d2810770202504-p_e.jpg,https://www.zillow.com/homedetails/1372-S-300-E-Salt-Lake-City-UT-84115/12771321_zpid/,
